fy|changwad_area_name|min_name|agc_name|plan_name|output_name|objc|budget
66|จังหวัดชลบุรี|องค์กรปกครองส่วนท้องถิ่น|เทศบาลเมืองอ่างศิลา|แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น|ผลผลิต : ผลผลิตการจัดบริการสาธารณะ|งบอุดหนุน|73224900
66|จังหวัดชลบุรี|องค์กรปกครองส่วนท้องถิ่น|เทศบาลเมืองบ้านบึง|แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น|ผลผลิต : ผลผลิตการจัดบริการสาธารณะ|งบอุดหนุน|101228400
66|จังหวัดชลบุรี|องค์กรปกครองส่วนท้องถิ่น|เทศบาลเมืองหนองปรือ|แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น|ผลผลิต : ผลผลิตการจัดบริการสาธารณะ|งบอุดหนุน|188632300
66|จังหวัดชลบุรี|องค์กรปกครองส่วนท้องถิ่น|เทศบาลเมืองพนัสนิคม|แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น|ผลผลิต : ผลผลิตการจัดบริการสาธารณะ|งบอุดหนุน|119593400
66|จังหวัดชลบุรี|องค์กรปกครองส่วนท้องถิ่น|เทศบาลเมืองศรีราชา|แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น|ผลผลิต : ผลผลิตการจัดบริการสาธารณะ|งบอุดหนุน|237833300
66|จังหวัดชลบุรี|องค์กรปกครองส่วนท้องถิ่น|เทศบาลนครแหลมฉบัง|แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น|ผลผลิต : ผลผลิตการจัดบริการสาธารณะ|งบอุดหนุน|302845100
66|จังหวัดชลบุรี|องค์กรปกครองส่วนท้องถิ่น|เทศบาลนครเจ้าพระยาสุรศักดิ์|แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น|ผลผลิต : ผลผลิตการจัดบริการสาธารณะ|งบอุดหนุน|300104100
66|จังหวัดชลบุรี|องค์กรปกครองส่วนท้องถิ่น|เทศบาลเมืองสัตหีบ|แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น|ผลผลิต : ผลผลิตการจัดบริการสาธารณะ|งบอุดหนุน|64816300
66|จังหวัดชลบุรี|องค์กรปกครองส่วนท้องถิ่น|เทศบาลเมืองปรกฟ้า|แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น|ผลผลิต : ผลผลิตการจัดบริการสาธารณะ|งบอุดหนุน|66128500
66|จังหวัดระยอง|กระทรวงกลาโหม|กองทัพเรือ|แผนงานยุทธศาสตร์พัฒนาศักยภาพการป้องกันประเทศ และความพร้อมเผชิญภัยคุกคามทุกมิติ|ทุนหมุนเวียน : กองทุนการท่าอากาศยานอู่ตะเภา|งบรายจ่ายอื่น|71300000
66|จังหวัดระยอง|กระทรวงกลาโหม|กองทัพเรือ|แผนงานบูรณาการเขตพัฒนาพิเศษภาคตะวันออก|โครงการ : โครงการพัฒนาโครงสร้างพื้นฐาน ระบบสาธารณูปโภค และระบบดิจิทัล|งบลงทุน|406676400
66|จังหวัดระยอง|กระทรวงกลาโหม|กองทัพอากาศ|แผนงานพื้นฐานด้านความมั่นคง|ผลผลิต : การดำรงสภาพความพร้อมในการป้องกันประเทศ|งบลงทุน|2557500
66|จังหวัดระยอง|กระทรวงการคลัง|กรมธนารักษ์|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : การบริหารที่ราชพัสดุ|งบลงทุน|14846000
66|จังหวัดระยอง|กระทรวงการคลัง|กรมบัญชีกลาง|แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ|ผลผลิต : การบริหารและกำกับดูแลด้านรายจ่ายภาครัฐ|งบลงทุน|2570000
66|จังหวัดระยอง|กระทรวงการคลัง|กรมศุลกากร|แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ|ผลผลิต : การจัดเก็บภาษีศุลกากร|งบลงทุน|156132000
66|จังหวัดระยอง|กระทรวงการคลัง|กรมสรรพากร|แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ|ผลผลิต : การจัดเก็บภาษีสรรพากร|งบลงทุน|1573200
66|จังหวัดระยอง|กระทรวงการท่องเที่ยวและกีฬา|สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา|แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์|ผลผลิต : นโยบาย แผน และงานด้านการกีฬา|งบลงทุน|72000
66|จังหวัดระยอง|กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์|สำนักงานปลัดกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์|แผนงานยุทธศาสตร์มาตรการแบบเจาะจงกลุ่มเป้าหมายเพื่อแก้ปัญหาเฉพาะกลุ่ม|โครงการ : โครงการช่วยเหลือคุ้มครองผู้ประสบปัญหาทางสังคม|งบลงทุน|1035900
66|จังหวัดระยอง|กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์|กรมพัฒนาสังคมและสวัสดิการ|แผนงานยุทธศาสตร์สร้างหลักประกันทางสังคม|โครงการ : โครงการสวัสดิการลดความเหลื่อมล้ำ|งบลงทุน|20000
66|จังหวัดระยอง|กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์|กรมพัฒนาสังคมและสวัสดิการ|แผนงานยุทธศาสตร์มาตรการแบบเจาะจงกลุ่มเป้าหมายเพื่อแก้ปัญหาเฉพาะกลุ่ม|โครงการ : โครงการส่งเสริมและพัฒนาคุณภาพชีวิตประชากรกลุ่มเป้าหมายพิเศษในพื้นที่|งบลงทุน|1332300
66|จังหวัดระยอง|กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์|กรมกิจการเด็กและเยาวชน|แผนงานยุทธศาสตร์มาตรการแบบเจาะจงกลุ่มเป้าหมายเพื่อแก้ปัญหาเฉพาะกลุ่ม|โครงการ : โครงการเด็กและเยาวชนได้รับการคุ้มครองและสวัสดิการตามมาตรการคุ้มครองทางสังคม|งบลงทุน|40500
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมชลประทาน|แผนงานบูรณาการบริหารจัดการทรัพยากรน้ำ|โครงการ : โครงการจัดหาแหล่งน้ำและเพิ่มพื้นที่ชลประทาน|งบลงทุน|349861000
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมชลประทาน|แผนงานบูรณาการบริหารจัดการทรัพยากรน้ำ|โครงการ : โครงการป้องกันและบรรเทาภัยจากน้ำ|งบลงทุน|140000000
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมชลประทาน|แผนงานบูรณาการบริหารจัดการทรัพยากรน้ำ|โครงการ : โครงการอ่างเก็บน้ำคลองโพล้ จังหวัดระยอง|งบลงทุน|503825000
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมชลประทาน|แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างการเติบโตบนคุณภาพชีวิตที่เป็นมิตรต่อสิ่งแวดล้อม|โครงการ : โครงการปรับปรุงงานชลประทาน|งบลงทุน|20000000
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมชลประทาน|แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างการเติบโตบนคุณภาพชีวิตที่เป็นมิตรต่อสิ่งแวดล้อม|โครงการ : โครงการสนับสนุนการบริหารจัดการน้ำและงานชลประทาน|งบลงทุน|78753600
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมชลประทาน|แผนงานพื้นฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตที่เป็นมิตรต่อสิ่งแวดล้อม|ผลผลิต : การจัดการงานชลประทาน|งบลงทุน|900000
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมตรวจบัญชีสหกรณ์|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : สหกรณ์และสถาบันเกษตรกรได้รับการพัฒนาและเสริมสร้างความเข้มแข็ง|งบลงทุน|95900
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมประมง|แผนงานยุทธศาสตร์ป้องกันและแก้ไขปัญหาที่มีผลกระทบต่อความมั่นคง|โครงการ : โครงการป้องกันและแก้ไขปัญหาการทำประมงผิดกฎหมาย|งบลงทุน|1908700
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมประมง|แผนงานยุทธศาสตร์ป้องกันและแก้ไขปัญหาที่มีผลกระทบต่อความมั่นคง|โครงการ : โครงการป้องกันและแก้ไขปัญหาการทำประมงผิดกฎหมาย|งบลงทุน|885900
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมประมง|แผนงานยุทธศาสตร์การเกษตรสร้างมูลค่า|โครงการ : โครงการยกระดับคุณภาพมาตรฐานสินค้าเกษตร|งบลงทุน|1400000
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมประมง|แผนงานยุทธศาสตร์การเกษตรสร้างมูลค่า|โครงการ : โครงการบริหารจัดการทรัพยากรประมง|งบลงทุน|1016100
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมประมง|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : พัฒนาศักยภาพด้านการประมง|งบลงทุน|129400
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมปศุสัตว์|แผนงานยุทธศาสตร์การเกษตรสร้างมูลค่า|โครงการ : โครงการยกระดับคุณภาพมาตรฐานสินค้าเกษตร|งบลงทุน|30400
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมปศุสัตว์|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : พัฒนาศักยภาพการปศุสัตว์|งบลงทุน|144600
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมปศุสัตว์|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : พัฒนาศักยภาพการปศุสัตว์|งบลงทุน|248300
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมพัฒนาที่ดิน|แผนงานยุทธศาสตร์การเกษตรสร้างมูลค่า|โครงการ : โครงการก่อสร้างแหล่งน้ำในไร่นานอกเขตชลประทาน|งบลงทุน|679800
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมพัฒนาที่ดิน|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : ทรัพยากรที่ดินและน้ำได้รับการพัฒนา|งบลงทุน|3476900
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมวิชาการเกษตร|แผนงานยุทธศาสตร์การเกษตรสร้างมูลค่า|โครงการ : โครงการพัฒนาศักยภาพกระบวนการผลิตสินค้าเกษตร|งบลงทุน|5876500
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมวิชาการเกษตร|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : บริหารจัดการองค์ความรู้และนวัตกรรมด้านการเกษตร|งบลงทุน|885900
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมส่งเสริมการเกษตร|แผนงานยุทธศาสตร์การเกษตรสร้างมูลค่า|โครงการ : โครงการ 1 อำเภอ 1 แปลงเกษตรอัจฉริยะ|งบลงทุน|52000
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมส่งเสริมการเกษตร|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : เกษตรกรได้รับการส่งเสริมและพัฒนาศักยภาพ|งบลงทุน|1358000
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|กรมส่งเสริมสหกรณ์|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : สหกรณ์และกลุ่มเกษตรกรได้รับการส่งเสริมและพัฒนาให้มีความเข้มแข็งตามศักยภาพ|งบลงทุน|2961800
66|จังหวัดระยอง|กระทรวงเกษตรและสหกรณ์|สำนักงานการปฏิรูปที่ดินเพื่อเกษตรกรรม|แผนงานบูรณาการพัฒนาและส่งเสริมเศรษฐกิจฐานราก|โครงการ : โครงการบริหารจัดการที่ดินทำกินแก่เกษตรกรรายย่อยและผู้ด้อยโอกาส|งบลงทุน|287600
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมเจ้าท่า|แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว|โครงการ : โครงการยกระดับบริการความปลอดภัยและบริหารจัดการท่องเที่ยวให้ได้มาตรฐาน|งบลงทุน|47673000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมเจ้าท่า|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : การพัฒนาและบำรุงรักษาโครงสร้างพื้นฐานด้านการขนส่งทางน้ำ|งบลงทุน|35861100
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมเจ้าท่า|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : การกำกับดูแลขนส่งทางน้ำและพาณิชยนาวี|งบลงทุน|2000000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมการขนส่งทางบก|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : การพัฒนาการให้บริการประชาชน|งบลงทุน|15200
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวง|แผนงานบูรณาการพัฒนาด้านคมนาคมและระบบโลจิสติกส์|โครงการ : โครงการบูรณะโครงข่ายทางหลวงเชื่อมโยงระหว่างภาค|งบลงทุน|36400000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวง|แผนงานบูรณาการพัฒนาด้านคมนาคมและระบบโลจิสติกส์|โครงการ : โครงการก่อสร้างโครงข่ายทางหลวงแผ่นดิน|งบรายจ่ายอื่น|3054300
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวง|แผนงานบูรณาการพัฒนาด้านคมนาคมและระบบโลจิสติกส์|โครงการ : โครงการก่อสร้างโครงข่ายทางหลวงแผ่นดิน|งบลงทุน|95434500
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวง|แผนงานบูรณาการพัฒนาด้านคมนาคมและระบบโลจิสติกส์|โครงการ : โครงการพัฒนาจุดจอดพักรถและสถานีตรวจสอบน้ำหนัก|งบลงทุน|23000000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวง|แผนงานบูรณาการพัฒนาด้านคมนาคมและระบบโลจิสติกส์|โครงการ : โครงการเพิ่มประสิทธิภาพความปลอดภัยบนทางหลวง|งบลงทุน|15000000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวง|แผนงานบูรณาการเขตพัฒนาพิเศษภาคตะวันออก|โครงการ : โครงการพัฒนาทางหลวงรองรับระเบียงเศรษฐกิจภาคตะวันออก|งบลงทุน|1045188200
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวง|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : โครงข่ายทางหลวงได้รับการบำรุงรักษา|งบลงทุน|167660000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวง|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : โครงข่ายทางหลวงได้รับการบำรุงรักษา|งบลงทุน|990000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวง|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : โครงข่ายทางหลวงมีความปลอดภัย|งบลงทุน|2233900
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวง|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : โครงข่ายทางหลวงมีความปลอดภัย|งบลงทุน|18187000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวงชนบท|แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว|โครงการ : โครงการยกระดับบริการความปลอดภัยและบริหารจัดการท่องเที่ยวให้ได้มาตรฐาน|งบลงทุน|50000000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวงชนบท|แผนงานบูรณาการพัฒนาด้านคมนาคมและระบบโลจิสติกส์|โครงการ : โครงการพัฒนาทางและสะพานโครงข่ายทางหลวงชนบทสนับสนุนด้านคมนาคมและระบบโลจิสติกส์|งบลงทุน|121300000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวงชนบท|แผนงานบูรณาการพัฒนาด้านคมนาคมและระบบโลจิสติกส์|โครงการ : โครงการอำนวยความปลอดภัยสนับสนุนด้านคมนาคมและระบบโลจิสติกส์|งบลงทุน|132365500
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวงชนบท|แผนงานบูรณาการเขตพัฒนาพิเศษภาคตะวันออก|โครงการ : โครงการพัฒนาทางหลวงชนบทเพื่อขับเคลื่อนเขตพัฒนาพิเศษภาคตะวันออก (EEC)|งบลงทุน|308057100
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวงชนบท|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : โครงข่ายทางหลวงชนบทได้รับการพัฒนา|งบลงทุน|238900
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวงชนบท|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : โครงข่ายทางหลวงชนบทได้รับการพัฒนา|งบลงทุน|151780000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวงชนบท|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : โครงข่ายทางหลวงชนบทได้รับการบำรุงรักษา|งบลงทุน|2900000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวงชนบท|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : โครงข่ายทางหลวงชนบทได้รับการบำรุงรักษา|งบลงทุน|170099000
66|จังหวัดระยอง|กระทรวงคมนาคม|กรมทางหลวงชนบท|แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน|ผลผลิต : โครงข่ายทางหลวงชนบทมีความปลอดภัย|งบลงทุน|74288900
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมควบคุมมลพิษ|แผนงานยุทธศาสตร์จัดการมลพิษและสิ่งแวดล้อม|โครงการ : โครงการป้องกันและแก้ไขปัญหามลพิษทางอากาศและเสียง|งบรายจ่ายอื่น|745200
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมควบคุมมลพิษ|แผนงานบูรณาการบริหารจัดการทรัพยากรน้ำ|โครงการ : โครงการติดตาม ตรวจสอบ เฝ้าระวัง และเตือนภัยคุณภาพน้ำ (ทั่วประเทศ)|งบลงทุน|1500000
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมทรัพยากรทางทะเลและชายฝั่ง|แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว|โครงการ : โครงการบริหารจัดการทรัพยากรธรรมชาติและสิ่งแวดล้อมเพื่อการท่องเที่ยวอย่างยั่งยืน|งบลงทุน|221700
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมทรัพยากรทางทะเลและชายฝั่ง|แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว|โครงการ : โครงการบริหารจัดการทรัพยากรธรรมชาติและสิ่งแวดล้อมเพื่อการท่องเที่ยวอย่างยั่งยืน|งบรายจ่ายอื่น|12900000
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมทรัพยากรทางทะเลและชายฝั่ง|แผนงานยุทธศาสตร์สร้างการเติบโตอย่างยั่งยืนบนสังคมเศรษฐกิจภาคทะเล|โครงการ : โครงการเพิ่มประสิทธิภาพการอนุรักษ์ ฟื้นฟู และป้องกันทรัพยากรทางทะเลเพื่อสร้างการเติบโตอย่างยั่งยืนบนสังคมเศรษฐกิจภาคทะเล|งบลงทุน|86092200
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมทรัพยากรทางทะเลและชายฝั่ง|แผนงานพื้นฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตที่เป็นมิตรต่อสิ่งแวดล้อม|ผลผลิต : พื้นที่ทรัพยากรทางทะเล ชายฝั่งทะเล และป่าชายเลน ได้รับการบริหารจัดการ|งบลงทุน|9428200
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมทรัพยากรทางทะเลและชายฝั่ง|แผนงานพื้นฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตที่เป็นมิตรต่อสิ่งแวดล้อม|ผลผลิต : พื้นที่ทรัพยากรทางทะเล ชายฝั่งทะเล และป่าชายเลน ได้รับการบริหารจัดการ|งบลงทุน|237700
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมทรัพยากรธรณี|แผนงานพื้นฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตที่เป็นมิตรต่อสิ่งแวดล้อม|ผลผลิต : การบริหารจัดการทรัพยากรธรณี|งบลงทุน|38832000
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมทรัพยากรน้ำบาดาล|แผนงานบูรณาการบริหารจัดการทรัพยากรน้ำ|โครงการ : โครงการพัฒนาน้ำบาดาลเพื่อความมั่นคงระดับชุมชน|งบลงทุน|4850500
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมทรัพยากรน้ำบาดาล|แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างการเติบโตบนคุณภาพชีวิตที่เป็นมิตรต่อสิ่งแวดล้อม|โครงการ : โครงการเพิ่มศักยภาพการบริหารจัดการทรัพยากรน้ำบาดาล|งบลงทุน|18900000
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช|แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว|โครงการ : โครงการบริหารจัดการทรัพยากรธรรมชาติและสิ่งแวดล้อมเพื่อการท่องเที่ยวอย่างยั่งยืน|งบลงทุน|14968000
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช|แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน|โครงการ : โครงการพัฒนาแหล่งท่องเที่ยวเชิงธรรมชาติในพื้นที่ป่าอนุรักษ์|งบลงทุน|266000
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช|แผนงานยุทธศาสตร์สร้างการเติบโตอย่างยั่งยืน อนุรักษ์ ฟื้นฟู และป้องกันการทำลายทรัพยากรธรรมชาติ|โครงการ : โครงการรักษาความมั่นคงของฐานทรัพยากรธรรมชาติ|งบลงทุน|2779500
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช|แผนงานยุทธศาสตร์สร้างการเติบโตอย่างยั่งยืน อนุรักษ์ ฟื้นฟู และป้องกันการทำลายทรัพยากรธรรมชาติ|โครงการ : โครงการรักษาความมั่นคงของฐานทรัพยากรธรรมชาติ|งบลงทุน|1090900
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช|แผนงานยุทธศาสตร์สร้างการเติบโตอย่างยั่งยืน อนุรักษ์ ฟื้นฟู และป้องกันการทำลายทรัพยากรธรรมชาติ|โครงการ : โครงการปรับปรุงแผนที่ ตรวจสอบ และแก้ไขปัญหาที่ดินในพื้นที่ป่าอนุรักษ์|งบลงทุน|12000
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช|แผนงานพื้นฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตที่เป็นมิตรต่อสิ่งแวดล้อม|ผลผลิต : พื้นที่ป่าอนุรักษ์ได้รับการบริหารจัดการ|งบลงทุน|793800
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|สำนักงานนโยบายและแผนทรัพยากรธรรมชาติและสิ่งแวดล้อม|แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น|โครงการ : โครงการถ่ายโอนการสนับสนุนแผนปฏิบัติการเพื่อการจัดการขยะในระดับจังหวัด|งบอุดหนุน|15272700
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมป่าไม้|แผนงานยุทธศาสตร์สร้างการเติบโตอย่างยั่งยืน อนุรักษ์ ฟื้นฟู และป้องกันการทำลายทรัพยากรธรรมชาติ|โครงการ : โครงการป้องกันรักษาป่า พัฒนาและเพิ่มพื้นที่สีเขียว|งบรายจ่ายอื่น|171500
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมป่าไม้|แผนงานยุทธศาสตร์สร้างการเติบโตอย่างยั่งยืน อนุรักษ์ ฟื้นฟู และป้องกันการทำลายทรัพยากรธรรมชาติ|โครงการ : โครงการป้องกันรักษาป่า พัฒนาและเพิ่มพื้นที่สีเขียว|งบลงทุน|3437100
66|จังหวัดระยอง|กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม|กรมป่าไม้|แผนงานยุทธศาสตร์สร้างการเติบโตอย่างยั่งยืน อนุรักษ์ ฟื้นฟู และป้องกันการทำลายทรัพยากรธรรมชาติ|โครงการ : โครงการป้องกันรักษาป่า พัฒนาและเพิ่มพื้นที่สีเขียว|งบอุดหนุน|70000
